asin	itemID
8004	4455
11695	4456
6766	4457
15877	4458
18074	4459
6569	4460
6768	4461
12377	4462
2681	4463
2655	4464
407	4465
16172	4466
7082	4467
19480	4468
16947	4469
9703	4470
155	4471
18417	4472
18885	4473
6682	4474
16422	4475
5454	4476
540	4477
9536	4478
16127	4479
9649	4480
17316	4481
1866	4482
6876	4483
9138	4484
16727	4485
2880	4486
8166	4487
19194	4488
17390	4489
4537	4490
12258	4491
4296	4492
18591	4493
4822	4494
1351	4495
1302	4496
12726	4497
4105	4498
6248	4499
11759	4500
9522	4501
5200	4502
13150	4503
18019	4504
13674	4505
7394	4506
2275	4507
14863	4508
11226	4509
10747	4510
1027	4511
6492	4512
7281	4513
5702	4514
14130	4515
17135	4516
4093	4517
16123	4518
19156	4519
4144	4520
10522	4521
2797	4522
730	4523
12110	4524
10240	4525
3557	4526
18572	4527
1997	4528
14598	4529
6611	4530
10066	4531
6236	4532
10137	4533
15028	4534
3393	4535
10625	4536
8059	4537
932	4538
14218	4539
11005	4540
15115	4541
14585	4542
7109	4543
10565	4544
10045	4545
10378	4546
8362	4547
6332	4548
14838	4549
10100	4550
15659	4551
4729	4552
4181	4553
12071	4554
5065	4555
2023	4556
1244	4557
18646	4558
16562	4559
11990	4560
4115	4561
5831	4562
2893	4563
7757	4564
10127	4565
8157	4566
18310	4567
13281	4568
3266	4569
8023	4570
6090	4571
17598	4572
2161	4573
4457	4574
8685	4575
18350	4576
1752	4577
761	4578
1362	4579
17172	4580
3173	4581
11613	4582
10555	4583
3791	4584
10173	4585
11891	4586
9666	4587
5054	4588
13499	4589
15689	4590
3323	4591
15750	4592
6812	4593
19005	4594
3807	4595
14624	4596
19235	4597
18098	4598
10892	4599
6517	4600
11681	4601
6518	4602
5465	4603
14244	4604
3115	4605
3248	4606
3840	4607
14122	4608
14562	4609
3007	4610
18527	4611
1995	4612
13405	4613
13488	4614
16063	4615
17093	4616
5585	4617
2700	4618
19699	4619
18763	4620
16971	4621
12460	4622
6722	4623
5323	4624
5636	4625
15329	4626
11959	4627
13752	4628
10908	4629
3892	4630
17449	4631
6912	4632
1370	4633
5533	4634
5564	4635
15959	4636
18056	4637
12186	4638
1152	4639
10617	4640
17505	4641
15292	4642
5469	4643
3793	4644
11882	4645
8590	4646
4337	4647
8451	4648
6667	4649
11338	4650
14782	4651
10318	4652
18643	4653
3408	4654
10105	4655
14449	4656
14594	4657
1301	4658
19221	4659
14073	4660
2730	4661
13217	4662
4907	4663
15999	4664
6981	4665
17398	4666
4894	4667
9481	4668
4546	4669
12650	4670
10544	4671
17931	4672
473	4673
8443	4674
586	4675
18616	4676
9904	4677
16499	4678
11017	4679
699	4680
10624	4681
2195	4682
8889	4683
15795	4684
15386	4685
1061	4686
15349	4687
3456	4688
19578	4689
18595	4690
12032	4691
2523	4692
10556	4693
3455	4694
12801	4695
2009	4696
13877	4697
10886	4698
17757	4699
884	4700
115	4701
19471	4702
6386	4703
17458	4704
12408	4705
10189	4706
3605	4707
9841	4708
16060	4709
4016	4710
16503	4711
14271	4712
5137	4713
3731	4714
11067	4715
8134	4716
2280	4717
7237	4718
1965	4719
7211	4720
1548	4721
2510	4722
2538	4723
11612	4724
10057	4725
7345	4726
19094	4727
13707	4728
19473	4729
11447	4730
9092	4731
16191	4732
3521	4733
16587	4734
14089	4735
3437	4736
5329	4737
8544	4738
15224	4739
11722	4740
1343	4741
15515	4742
12931	4743
10727	4744
16374	4745
16845	4746
96	4747
8698	4748
164	4749
10951	4750
5083	4751
7061	4752
9636	4753
7734	4754
3046	4755
13354	4756
19302	4757
7481	4758
15248	4759
15061	4760
13280	4761
1462	4762
4119	4763
892	4764
2945	4765
1294	4766
10918	4767
13732	4768
7825	4769
889	4770
10139	4771
6555	4772
2410	4773
14299	4774
5937	4775
10035	4776
17889	4777
12020	4778
10645	4779
12946	4780
16478	4781
2998	4782
14505	4783
1382	4784
8992	4785
19343	4786
12317	4787
3144	4788
9496	4789
14689	4790
725	4791
19118	4792
19566	4793
4117	4794
19322	4795
15674	4796
5846	4797
16196	4798
17262	4799
6046	4800
11767	4801
10129	4802
12151	4803
19034	4804
15198	4805
10406	4806
15937	4807
1805	4808
11212	4809
8643	4810
16685	4811
344	4812
7656	4813
9783	4814
14507	4815
12307	4816
2042	4817
14291	4818
6125	4819
756	4820
6088	4821
9777	4822
972	4823
13203	4824
17412	4825
10972	4826
9808	4827
2862	4828
5298	4829
1466	4830
14637	4831
7783	4832
9550	4833
12456	4834
3576	4835
3481	4836
8167	4837
9928	4838
7159	4839
14721	4840
11653	4841
5576	4842
4665	4843
18016	4844
16278	4845
9050	4846
169	4847
4780	4848
19485	4849
4794	4850
1902	4851
14233	4852
5601	4853
17618	4854
13327	4855
2645	4856
178	4857
10337	4858
10424	4859
14085	4860
4218	4861
5859	4862
9878	4863
14060	4864
4475	4865
14514	4866
11366	4867
5504	4868
18551	4869
12511	4870
3284	4871
7827	4872
1135	4873
6530	4874
3539	4875
3680	4876
16518	4877
4516	4878
325	4879
9521	4880
3537	4881
14131	4882
7035	4883
991	4884
6100	4885
695	4886
13261	4887
13306	4888
15493	4889
16159	4890
15508	4891
18653	4892
335	4893
15385	4894
4544	4895
11898	4896
19178	4897
5508	4898
18317	4899
605	4900
7862	4901
626	4902
3672	4903
14704	4904
13008	4905
19705	4906
16408	4907
16723	4908
225	4909
1079	4910
799	4911
17365	4912
8871	4913
10707	4914
8921	4915
13686	4916
5154	4917
2366	4918
18046	4919
5971	4920
11415	4921
7021	4922
17005	4923
10034	4924
2238	4925
17996	4926
5758	4927
11482	4928
1390	4929
8204	4930
3347	4931
10963	4932
5242	4933
16664	4934
12779	4935
8436	4936
10484	4937
9871	4938
12245	4939
12947	4940
10038	4941
7275	4942
4752	4943
5873	4944
12833	4945
7379	4946
10671	4947
1419	4948
5052	4949
1489	4950
10896	4951
5742	4952
6465	4953
19477	4954
14857	4955
8826	4956
4626	4957
1350	4958
750	4959
2763	4960
16093	4961
8738	4962
6440	4963
5114	4964
9862	4965
2533	4966
12675	4967
9614	4968
12300	4969
9658	4970
9537	4971
11668	4972
1473	4973
17297	4974
18602	4975
14656	4976
17545	4977
9825	4978
5431	4979
12666	4980
19225	4981
1680	4982
13278	4983
2879	4984
7270	4985
5485	4986
872	4987
15066	4988
11604	4989
19366	4990
11868	4991
17731	4992
11813	4993
18340	4994
17751	4995
7271	4996
9625	4997
16246	4998
2819	4999
7084	5000
10618	5001
7517	5002
11729	5003
1630	5004
13450	5005
2899	5006
11166	5007
6898	5008
3318	5009
14288	5010
1149	5011
9771	5012
5540	5013
8363	5014
2131	5015
14607	5016
8534	5017
16274	5018
376	5019
8487	5020
19584	5021
2329	5022
10274	5023
10641	5024
15377	5025
4629	5026
14776	5027
7521	5028
14011	5029
8350	5030
3838	5031
3403	5032
3491	5033
6734	5034
12076	5035
13253	5036
14914	5037
3615	5038
6230	5039
11775	5040
4433	5041
11517	5042
7322	5043
3332	5044
14428	5045
5140	5046
14468	5047
7175	5048
1222	5049
4353	5050
12259	5051
7613	5052
19411	5053
15464	5054
13563	5055
5110	5056
13016	5057
15880	5058
9952	5059
7321	5060
6080	5061
10376	5062
18548	5063
19648	5064
12352	5065
18284	5066
7493	5067
5803	5068
18920	5069
6996	5070
9233	5071
8388	5072
5965	5073
6793	5074
9062	5075
16329	5076
11913	5077
4847	5078
17246	5079
6971	5080
12224	5081
19414	5082
12281	5083
11807	5084
15097	5085
18150	5086
5892	5087
17310	5088
9315	5089
3045	5090
19095	5091
16631	5092
5933	5093
18179	5094
15824	5095
10368	5096
14071	5097
10756	5098
11870	5099
12416	5100
12861	5101
4786	5102
11275	5103
16713	5104
11754	5105
8504	5106
10011	5107
19463	5108
14423	5109
3344	5110
11742	5111
786	5112
16797	5113
2051	5114
17091	5115
2995	5116
6846	5117
18894	5118
14282	5119
5222	5120
13746	5121
5550	5122
7246	5123
18291	5124
10401	5125
18980	5126
1317	5127
7720	5128
10862	5129
3450	5130
2449	5131
1087	5132
16450	5133
16762	5134
15387	5135
7102	5136
723	5137
9624	5138
12074	5139
10945	5140
16421	5141
17869	5142
8769	5143
1275	5144
367	5145
19509	5146
2674	5147
13399	5148
13823	5149
2261	5150
10435	5151
7411	5152
15398	5153
11196	5154
3921	5155
2352	5156
11688	5157
4199	5158
19629	5159
3229	5160
1519	5161
16018	5162
4284	5163
16963	5164
4696	5165
710	5166
13787	5167
703	5168
3662	5169
3339	5170
4319	5171
4949	5172
3494	5173
10115	5174
8767	5175
12587	5176
6885	5177
4398	5178
4015	5179
5787	5180
13344	5181
13310	5182
3458	5183
9450	5184
1420	5185
15417	5186
9150	5187
12506	5188
1386	5189
4903	5190
17346	5191
1403	5192
19508	5193
11777	5194
4800	5195
9861	5196
11060	5197
5917	5198
7869	5199
9191	5200
6321	5201
5245	5202
4560	5203
8547	5204
1827	5205
14652	5206
14350	5207
8695	5208
1131	5209
369	5210
2153	5211
16135	5212
17332	5213
18926	5214
18689	5215
16477	5216
9209	5217
17132	5218
5430	5219
18687	5220
7635	5221
10585	5222
7386	5223
8089	5224
13406	5225
6692	5226
5989	5227
19200	5228
5109	5229
7133	5230
18537	5231
14295	5232
15646	5233
13798	5234
9617	5235
2607	5236
492	5237
17429	5238
7294	5239
3232	5240
4221	5241
6132	5242
11029	5243
13900	5244
11724	5245
10554	5246
2664	5247
15176	5248
10437	5249
8462	5250
8255	5251
18294	5252
11302	5253
6749	5254
11469	5255
6496	5256
6551	5257
1522	5258
2882	5259
7542	5260
10246	5261
104	5262
4095	5263
5692	5264
15021	5265
17537	5266
8111	5267
12114	5268
3580	5269
328	5270
93	5271
7967	5272
5622	5273
5033	5274
18607	5275
9314	5276
19238	5277
18983	5278
6807	5279
2376	5280
9000	5281
5587	5282
14515	5283
17619	5284
16688	5285
3055	5286
12476	5287
11787	5288
16735	5289
1192	5290
10912	5291
7127	5292
2172	5293
12105	5294
8128	5295
15309	5296
16591	5297
12087	5298
16585	5299
11181	5300
11692	5301
2961	5302
4790	5303
6840	5304
19367	5305
8753	5306
7913	5307
7927	5308
7217	5309
4740	5310
595	5311
4527	5312
19	5313
7515	5314
4449	5315
212	5316
16555	5317
17348	5318
9419	5319
5087	5320
18897	5321
18136	5322
12313	5323
13473	5324
8630	5325
19057	5326
9782	5327
13916	5328
12209	5329
9311	5330
18644	5331
1494	5332
3871	5333
11410	5334
8666	5335
6545	5336
6642	5337
16586	5338
10526	5339
8191	5340
7620	5341
867	5342
3813	5343
5478	5344
443	5345
3796	5346
14378	5347
3543	5348
11423	5349
4484	5350
15030	5351
11977	5352
12903	5353
7995	5354
3077	5355
17970	5356
7369	5357
3106	5358
13964	5359
15586	5360
17990	5361
9560	5362
1107	5363
9765	5364
9440	5365
5968	5366
11513	5367
5743	5368
2800	5369
15905	5370
2159	5371
7781	5372
8017	5373
2413	5374
18209	5375
16351	5376
5761	5377
10564	5378
11227	5379
9401	5380
14948	5381
8296	5382
3335	5383
12242	5384
10036	5385
14788	5386
18126	5387
8498	5388
4143	5389
11231	5390
1860	5391
17772	5392
11764	5393
13266	5394
8322	5395
6263	5396
15605	5397
16906	5398
15562	5399
4831	5400
6401	5401
13602	5402
17383	5403
11598	5404
1293	5405
4877	5406
1821	5407
2943	5408
12052	5409
12262	5410
4495	5411
11643	5412
12038	5413
18662	5414
902	5415
17278	5416
4210	5417
7433	5418
18539	5419
1443	5420
12906	5421
12934	5422
2386	5423
8003	5424
16679	5425
8169	5426
18838	5427
17257	5428
19107	5429
7877	5430
4416	5431
14114	5432
5689	5433
3343	5434
16702	5435
13026	5436
1237	5437
7443	5438
14884	5439
8308	5440
6613	5441
654	5442
18850	5443
18765	5444
5085	5445
6348	5446
9054	5447
11734	5448
2638	5449
10224	5450
4200	5451
1561	5452
13850	5453
1424	5454
1130	5455
10778	5456
17036	5457
4167	5458
7059	5459
8505	5460
17849	5461
12677	5462
130	5463
17572	5464
2192	5465
6117	5466
19682	5467
9845	5468
13041	5469
7076	5470
14117	5471
17658	5472
14784	5473
18048	5474
10693	5475
5957	5476
18077	5477
7535	5478
16505	5479
7171	5480
13142	5481
13320	5482
16146	5483
3827	5484
14578	5485
17080	5486
12796	5487
3433	5488
16951	5489
19560	5490
8957	5491
3721	5492
15912	5493
5569	5494
9698	5495
9249	5496
3357	5497
250	5498
11189	5499
10321	5500
11594	5501
16415	5502
9046	5503
9174	5504
801	5505
9662	5506
9576	5507
14902	5508
11869	5509
17911	5510
3726	5511
5562	5512
9747	5513
9839	5514
4279	5515
13750	5516
3181	5517
11	5518
4814	5519
12988	5520
18944	5521
8031	5522
17054	5523
17119	5524
5827	5525
9788	5526
243	5527
3678	5528
8792	5529
322	5530
6454	5531
10540	5532
2853	5533
5822	5534
7413	5535
5813	5536
14933	5537
12852	5538
12992	5539
6887	5540
8176	5541
10628	5542
13660	5543
17603	5544
2904	5545
18841	5546
15241	5547
2518	5548
19339	5549
16564	5550
233	5551
9554	5552
873	5553
275	5554
6967	5555
2634	5556
17895	5557
11307	5558
13338	5559
19329	5560
18367	5561
15862	5562
19586	5563
15871	5564
6473	5565
8574	5566
18049	5567
8511	5568
3445	5569
4969	5570
4079	5571
291	5572
14935	5573
17794	5574
5397	5575
12539	5576
1838	5577
14383	5578
623	5579
5112	5580
4594	5581
12541	5582
16392	5583
3059	5584
17753	5585
4689	5586
11193	5587
2430	5588
16389	5589
9460	5590
9784	5591
2662	5592
4841	5593
12549	5594
3210	5595
10966	5596
15064	5597
7266	5598
10211	5599
6739	5600
13269	5601
18903	5602
3894	5603
11135	5604
5393	5605
8486	5606
4602	5607
10661	5608
4984	5609
7704	5610
12244	5611
4718	5612
5732	5613
5499	5614
13167	5615
11648	5616
3569	5617
11119	5618
7388	5619
9501	5620
825	5621
5526	5622
11224	5623
18625	5624
5793	5625
4528	5626
7639	5627
15842	5628
10919	5629
15594	5630
4700	5631
9256	5632
15608	5633
7835	5634
19421	5635
15171	5636
2025	5637
18652	5638
19433	5639
6585	5640
14408	5641
13176	5642
6788	5643
8366	5644
16726	5645
16746	5646
10900	5647
10615	5648
16384	5649
14865	5650
18917	5651
1413	5652
15350	5653
14582	5654
13339	5655
199	5656
244	5657
7758	5658
688	5659
7945	5660
8710	5661
18444	5662
16635	5663
13149	5664
19075	5665
1748	5666
15894	5667
6906	5668
11097	5669
544	5670
8471	5671
3138	5672
1797	5673
16898	5674
2813	5675
6800	5676
4617	5677
11088	5678
6098	5679
11863	5680
618	5681
12596	5682
2236	5683
2589	5684
5708	5685
1074	5686
15404	5687
16825	5688
6418	5689
13497	5690
9552	5691
908	5692
16332	5693
6234	5694
15129	5695
10946	5696
2632	5697
17710	5698
18726	5699
8594	5700
16181	5701
7426	5702
8852	5703
15353	5704
11810	5705
6044	5706
2198	5707
11980	5708
18194	5709
11257	5710
10891	5711
15468	5712
16576	5713
8390	5714
6815	5715
17908	5716
3175	5717
8675	5718
7242	5719
15565	5720
17910	5721
4076	5722
11284	5723
8250	5724
9644	5725
9435	5726
17099	5727
4285	5728
12473	5729
9059	5730
6007	5731
14765	5732
8120	5733
6288	5734
12196	5735
9219	5736
5976	5737
13384	5738
19588	5739
9102	5740
13483	5741
3072	5742
13765	5743
3370	5744
969	5745
16069	5746
14534	5747
1572	5748
16225	5749
10505	5750
11403	5751
17242	5752
7146	5753
3558	5754
16199	5755
124	5756
15517	5757
19595	5758
8863	5759
14516	5760
10288	5761
12296	5762
6817	5763
19381	5764
4140	5765
12633	5766
790	5767
5232	5768
11556	5769
2174	5770
2389	5771
13492	5772
8781	5773
14980	5774
4158	5775
1434	5776
3739	5777
8126	5778
94	5779
7353	5780
15620	5781
6009	5782
3924	5783
4006	5784
13415	5785
8185	5786
3139	5787
10417	5788
13807	5789
7311	5790
5452	5791
4981	5792
11538	5793
8158	5794
15122	5795
7220	5796
3519	5797
3155	5798
17215	5799
2446	5800
11795	5801
8376	5802
189	5803
9618	5804
117	5805
2999	5806
17578	5807
7743	5808
14774	5809
12864	5810
11794	5811
3940	5812
15138	5813
10614	5814
8869	5815
5187	5816
5025	5817
1582	5818
8339	5819
14917	5820
2231	5821
6959	5822
11637	5823
10847	5824
12163	5825
6946	5826
13437	5827
11717	5828
2719	5829
11186	5830
7075	5831
455	5832
10134	5833
1650	5834
894	5835
566	5836
10943	5837
3934	5838
1353	5839
14630	5840
3709	5841
484	5842
10721	5843
9268	5844
2255	5845
12800	5846
8337	5847
2166	5848
5664	5849
16273	5850
1339	5851
7225	5852
18517	5853
9362	5854
17460	5855
17877	5856
4577	5857
12972	5858
8416	5859
10029	5860
18015	5861
7558	5862
11987	5863
14276	5864
17060	5865
479	5866
15957	5867
1654	5868
2346	5869
1715	5870
16785	5871
9158	5872
8212	5873
13224	5874
1994	5875
5023	5876
2225	5877
4914	5878
7554	5879
15960	5880
15330	5881
12301	5882
17140	5883
2886	5884
1001	5885
2252	5886
10391	5887
14135	5888
6461	5889
16458	5890
15159	5891
11897	5892
5150	5893
4550	5894
15394	5895
1389	5896
11510	5897
5449	5898
16748	5899
17720	5900
9132	5901
5963	5902
9356	5903
2143	5904
13873	5905
2625	5906
13874	5907
16775	5908
14851	5909
17385	5910
7141	5911
16922	5912
18681	5913
436	5914
2422	5915
19321	5916
17481	5917
17551	5918
8613	5919
9745	5920
4030	5921
16404	5922
1136	5923
15984	5924
14363	5925
109	5926
13348	5927
8924	5928
12514	5929
8450	5930
8572	5931
12964	5932
15945	5933
18364	5934
7004	5935
4415	5936
2141	5937
9122	5938
12065	5939
15759	5940
10092	5941
9077	5942
5941	5943
18379	5944
7251	5945
7583	5946
16229	5947
19373	5948
4738	5949
13980	5950
18582	5951
7713	5952
232	5953
12979	5954
14429	5955
15792	5956
5530	5957
9348	5958
7909	5959
228	5960
18631	5961
3036	5962
7708	5963
3080	5964
13020	5965
19702	5966
11784	5967
6354	5968
14588	5969
6380	5970
2978	5971
8148	5972
12980	5973
15587	5974
886	5975
12585	5976
7050	5977
10893	5978
10558	5979
9461	5980
10354	5981
10633	5982
17705	5983
14733	5984
17922	5985
19408	5986
6252	5987
6889	5988
11430	5989
4775	5990
15054	5991
9975	5992
3113	5993
11147	5994
4736	5995
5492	5996
18271	5997
17785	5998
13402	5999
11020	6000
10379	6001
18279	6002
10842	6003
11270	6004
11945	6005
6475	6006
8667	6007
5852	6008
9821	6009
9723	6010
4491	6011
7156	6012
4833	6013
13751	6014
12407	6015
3879	6016
4124	6017
17622	6018
17776	6019
15971	6020
8153	6021
19708	6022
7618	6023
8965	6024
13417	6025
1371	6026
14182	6027
4312	6028
13459	6029
4845	6030
69	6031
19557	6032
11458	6033
10179	6034
19038	6035
6761	6036
14991	6037
3985	6038
7496	6039
15132	6040
19326	6041
11075	6042
7965	6043
5724	6044
17295	6045
1566	6046
11120	6047
15576	6048
4083	6049
12064	6050
16519	6051
1170	6052
14092	6053
7691	6054
896	6055
14889	6056
4737	6057
16350	6058
11333	6059
19344	6060
5781	6061
17415	6062
11492	6063
17813	6064
19031	6065
14451	6066
4160	6067
2869	6068
17985	6069
18984	6070
11305	6071
2394	6072
4937	6073
6032	6074
7263	6075
18727	6076
16367	6077
17953	6078
424	6079
10734	6080
5853	6081
10343	6082
8875	6083
16634	6084
6385	6085
4440	6086
527	6087
14076	6088
18890	6089
6114	6090
1161	6091
280	6092
9972	6093
2338	6094
9146	6095
2968	6096
10071	6097
15200	6098
19606	6099
18322	6100
5826	6101
7148	6102
12644	6103
14537	6104
5335	6105
277	6106
6024	6107
10126	6108
17425	6109
9874	6110
1702	6111
5560	6112
16303	6113
3352	6114
5684	6115
12761	6116
1953	6117
3769	6118
4756	6119
15406	6120
5471	6121
7527	6122
8956	6123
2411	6124
7749	6125
19271	6126
13785	6127
18275	6128
10093	6129
16647	6130
15736	6131
13621	6132
13	6133
15256	6134
10089	6135
1311	6136
3755	6137
7308	6138
11163	6139
6621	6140
12787	6141
806	6142
9436	6143
10835	6144
6194	6145
8654	6146
18744	6147
7753	6148
7984	6149
13335	6150
6866	6151
8720	6152
549	6153
8884	6154
17495	6155
3475	6156
7066	6157
19436	6158
12395	6159
18146	6160
17899	6161
3477	6162
10273	6163
7787	6164
1215	6165
13087	6166
6459	6167
2284	6168
5426	6169
12707	6170
10016	6171
1835	6172
5172	6173
15776	6174
15609	6175
16619	6176
7547	6177
9105	6178
13864	6179
1834	6180
16302	6181
13464	6182
14554	6183
9012	6184
1289	6185
18094	6186
16234	6187
3575	6188
17592	6189
10956	6190
3725	6191
14021	6192
13710	6193
9201	6194
16371	6195
14859	6196
2989	6197
6652	6198
19192	6199
13225	6200
18133	6201
5698	6202
18377	6203
7659	6204
6606	6205
625	6206
4633	6207
7985	6208
2294	6209
7513	6210
8403	6211
8199	6212
7452	6213
8837	6214
14542	6215
14014	6216
18624	6217
462	6218
3026	6219
14305	6220
8481	6221
13999	6222
14924	6223
10533	6224
744	6225
12217	6226
19112	6227
4801	6228
15767	6229
10722	6230
6974	6231
1120	6232
19351	6233
8117	6234
163	6235
14890	6236
14285	6237
14052	6238
1984	6239
15401	6240
5349	6241
2281	6242
1385	6243
6674	6244
19492	6245
17176	6246
17576	6247
6987	6248
6092	6249
76	6250
19110	6251
2725	6252
2001	6253
17693	6254
1969	6255
6634	6256
5799	6257
489	6258
11979	6259
13857	6260
3220	6261
3277	6262
16258	6263
7366	6264
979	6265
269	6266
11254	6267
18226	6268
2199	6269
5217	6270
2981	6271
3039	6272
5747	6273
5840	6274
12716	6275
14675	6276
14334	6277
8639	6278
7099	6279
1801	6280
3192	6281
12895	6282
12738	6283
2221	6284
15103	6285
8430	6286
9073	6287
3842	6288
14544	6289
13237	6290
12235	6291
9757	6292
13852	6293
3533	6294
19287	6295
16738	6296
8514	6297
12117	6298
18507	6299
2026	6300
12028	6301
18223	6302
19268	6303
7202	6304
6928	6305
1251	6306
18807	6307
9755	6308
137	6309
7857	6310
15612	6311
14471	6312
7085	6313
1538	6314
6707	6315
19451	6316
10383	6317
6775	6318
2530	6319
16108	6320
6290	6321
5197	6322
1332	6323
3428	6324
13407	6325
19467	6326
10381	6327
18561	6328
3188	6329
4162	6330
7262	6331
13991	6332
3587	6333
1032	6334
16680	6335
18151	6336
1109	6337
8902	6338
10128	6339
11191	6340
15944	6341
19565	6342
14367	6343
5230	6344
6327	6345
17854	6346
15487	6347
12413	6348
15932	6349
7750	6350
15295	6351
188	6352
16662	6353
16059	6354
2463	6355
6639	6356
12166	6357
9534	6358
14004	6359
14563	6360
8106	6361
10738	6362
13677	6363
4436	6364
18845	6365
17468	6366
17846	6367
4887	6368
17738	6369
7541	6370
10322	6371
16079	6372
764	6373
13382	6374
19139	6375
1915	6376
10930	6377
12824	6378
8391	6379
1391	6380
19524	6381
8614	6382
12753	6383
16975	6384
9817	6385
13723	6386
14619	6387
5205	6388
15506	6389
8483	6390
3556	6391
18875	6392
18682	6393
8152	6394
8892	6395
930	6396
5053	6397
8039	6398
1954	6399
8232	6400
11878	6401
5566	6402
2554	6403
6733	6404
1946	6405
3955	6406
6954	6407
10287	6408
15823	6409
1375	6410
16438	6411
1407	6412
7557	6413
13909	6414
14307	6415
13698	6416
5915	6417
15314	6418
16353	6419
17290	6420
5373	6421
17929	6422
6077	6423
3852	6424
16045	6425
19413	6426
17191	6427
17268	6428
1263	6429
15340	6430
9083	6431
8083	6432
2820	6433
4103	6434
712	6435
15977	6436
6068	6437
845	6438
15525	6439
10088	6440
2130	6441
7957	6442
11116	6443
19456	6444
17237	6445
13983	6446
1700	6447
10976	6448
7680	6449
1609	6450
37	6451
10334	6452
2535	6453
12486	6454
3500	6455
17476	6456
6407	6457
7812	6458
861	6459
13282	6460
6173	6461
3223	6462
760	6463
10153	6464
13316	6465
6890	6466
4443	6467
18455	6468
8027	6469
8323	6470
16366	6471
5987	6472
6601	6473
12048	6474
18525	6475
10420	6476
17852	6477
10168	6478
13059	6479
3049	6480
16709	6481
3263	6482
12174	6483
17168	6484
14067	6485
18449	6486
2917	6487
4129	6488
17410	6489
6965	6490
2629	6491
437	6492
2232	6493
18217	6494
2701	6495
19494	6496
19599	6497
16459	6498
18459	6499
2619	6500
11236	6501
5382	6502
5284	6503
9557	6504
1981	6505
11211	6506
14875	6507
986	6508
18296	6509
9422	6510
16563	6511
8840	6512
2249	6513
1968	6514
11658	6515
7526	6516
3109	6517
14589	6518
17161	6519
2437	6520
1723	6521
6516	6522
13884	6523
10885	6524
15925	6525
15848	6526
9918	6527
12828	6528
5443	6529
13467	6530
5796	6531
9374	6532
13192	6533
17185	6534
7196	6535
6535	6536
914	6537
3981	6538
15156	6539
6037	6540
11281	6541
14891	6542
13976	6543
691	6544
3290	6545
5108	6546
16930	6547
14969	6548
15110	6549
16282	6550
1164	6551
7197	6552
16557	6553
6072	6554
6067	6555
4716	6556
13003	6557
3617	6558
341	6559
11156	6560
1501	6561
1154	6562
4526	6563
5658	6564
14581	6565
13106	6566
17386	6567
1959	6568
17270	6569
13880	6570
13223	6571
8092	6572
2250	6573
10452	6574
19198	6575
7751	6576
5656	6577
2601	6578
4332	6579
7463	6580
15995	6581
1264	6582
1238	6583
6437	6584
16673	6585
14910	6586
4545	6587
14255	6588
18212	6589
13244	6590
10775	6591
16761	6592
9866	6593
4206	6594
8937	6595
3460	6596
19161	6597
19228	6598
6319	6599
16338	6600
6747	6601
8434	6602
8890	6603
6342	6604
14061	6605
11770	6606
8356	6607
13608	6608
16570	6609
13159	6610
8907	6611
16708	6612
18003	6613
7804	6614
18438	6615
12190	6616
636	6617
5729	6618
16027	6619
19061	6620
2068	6621
12445	6622
7248	6623
18760	6624
16134	6625
4184	6626
3695	6627
19153	6628
5771	6629
823	6630
6227	6631
6737	6632
10461	6633
12654	6634
16235	6635
12229	6636
734	6637
16659	6638
1900	6639
16612	6640
13716	6641
6091	6642
19086	6643
6767	6644
7555	6645
8803	6646
1551	6647
11725	6648
12390	6649
8163	6650
17047	6651
2888	6652
10825	6653
10699	6654
17977	6655
7677	6656
6927	6657
17147	6658
8804	6659
11899	6660
1670	6661
7401	6662
15351	6663
18604	6664
16175	6665
15322	6666
15239	6667
8473	6668
12935	6669
13970	6670
17019	6671
12207	6672
9924	6673
14176	6674
18904	6675
9705	6676
8223	6677
9792	6678
18854	6679
1757	6680
6591	6681
2434	6682
11324	6683
3819	6684
15436	6685
3944	6686
9895	6687
955	6688
19015	6689
17913	6690
2692	6691
15444	6692
19562	6693
2805	6694
7356	6695
8536	6696
16034	6697
5493	6698
14810	6699
11425	6700
7086	6701
1947	6702
9934	6703
13925	6704
11330	6705
17768	6706
15593	6707
2622	6708
632	6709
14323	6710
749	6711
8588	6712
16442	6713
9364	6714
7329	6715
11845	6716
18138	6717
15172	6718
7020	6719
19315	6720
7952	6721
1450	6722
12897	6723
4131	6724
497	6725
14798	6726
7	6727
8508	6728
4565	6729
12148	6730
11683	6731
10301	6732
11365	6733
14665	6734
19296	6735
3780	6736
8042	6737
7104	6738
2160	6739
6176	6740
1202	6741
5801	6742
2778	6743
16052	6744
4890	6745
17120	6746
2593	6747
14446	6748
13729	6749
10238	6750
10580	6751
207	6752
18273	6753
18183	6754
12438	6755
13507	6756
16929	6757
2669	6758
2561	6759
5384	6760
6686	6761
8730	6762
9223	6763
15272	6764
11363	6765
18244	6766
5671	6767
18878	6768
5534	6769
2782	6770
18401	6771
15888	6772
943	6773
6377	6774
12228	6775
5969	6776
9019	6777
5164	6778
19368	6779
7519	6780
10320	6781
13056	6782
11106	6783
19426	6784
13009	6785
15399	6786
6716	6787
19328	6788
3572	6789
14655	6790
12686	6791
16978	6792
2521	6793
15254	6794
1247	6795
12120	6796
451	6797
7371	6798
15564	6799
9304	6800
17285	6801
1883	6802
10766	6803
10860	6804
3596	6805
17714	6806
16565	6807
