item_id	itemID
1463	2520
16543	2521
14465	2522
2296	2523
14008	2524
14581	2525
19385	2526
18243	2527
240	2528
3058	2529
9808	2530
19073	2531
5128	2532
15109	2533
12270	2534
14051	2535
5249	2536
17605	2537
5940	2538
19667	2539
4278	2540
1922	2541
16384	2542
160	2543
15448	2544
14845	2545
7573	2546
12700	2547
11867	2548
8264	2549
13820	2550
4856	2551
19072	2552
3520	2553
15836	2554
14662	2555
2538	2556
17412	2557
967	2558
1258	2559
19016	2560
9579	2561
19153	2562
7375	2563
15049	2564
19039	2565
16168	2566
18891	2567
14702	2568
11543	2569
7621	2570
10370	2571
15922	2572
12459	2573
4565	2574
15143	2575
9307	2576
3202	2577
10320	2578
18827	2579
17447	2580
17763	2581
17190	2582
11770	2583
16920	2584
11917	2585
15913	2586
8842	2587
7537	2588
36	2589
14248	2590
13464	2591
13849	2592
11239	2593
11992	2594
2602	2595
1035	2596
11143	2597
17629	2598
1601	2599
7893	2600
14052	2601
14589	2602
17707	2603
9806	2604
107	2605
960	2606
12530	2607
3293	2608
707	2609
2010	2610
19562	2611
3695	2612
9338	2613
2620	2614
13507	2615
10717	2616
15981	2617
3093	2618
15866	2619
4245	2620
8305	2621
16733	2622
19627	2623
17521	2624
7108	2625
15745	2626
7252	2627
14558	2628
10538	2629
16116	2630
12196	2631
12148	2632
3576	2633
6332	2634
2066	2635
7558	2636
4436	2637
801	2638
19105	2639
13350	2640
5519	2641
4569	2642
6748	2643
4549	2644
6769	2645
19639	2646
6257	2647
9593	2648
868	2649
18690	2650
18035	2651
16984	2652
11072	2653
13556	2654
17780	2655
831	2656
5209	2657
8710	2658
6622	2659
16944	2660
15530	2661
14463	2662
12916	2663
10112	2664
3541	2665
14727	2666
11202	2667
18584	2668
12126	2669
6711	2670
14217	2671
12798	2672
5063	2673
17898	2674
10778	2675
15842	2676
6173	2677
2561	2678
11982	2679
6837	2680
2652	2681
11631	2682
17531	2683
10623	2684
17624	2685
4655	2686
13841	2687
12054	2688
4798	2689
18572	2690
16408	2691
9576	2692
7905	2693
14332	2694
10202	2695
4162	2696
15995	2697
209	2698
643	2699
15972	2700
11918	2701
13550	2702
12339	2703
1691	2704
3920	2705
17011	2706
13470	2707
10038	2708
4533	2709
10490	2710
8147	2711
16453	2712
15547	2713
16091	2714
14278	2715
2763	2716
10645	2717
12477	2718
18135	2719
7450	2720
11022	2721
971	2722
1115	2723
450	2724
11485	2725
10143	2726
7267	2727
6868	2728
18610	2729
17368	2730
3274	2731
1436	2732
4558	2733
19368	2734
9652	2735
9006	2736
3367	2737
10866	2738
16063	2739
10727	2740
18244	2741
8076	2742
7351	2743
3187	2744
891	2745
5069	2746
3334	2747
8263	2748
1957	2749
10919	2750
15949	2751
120	2752
7093	2753
1059	2754
9910	2755
5495	2756
4468	2757
10802	2758
12210	2759
8625	2760
18308	2761
12874	2762
1024	2763
8420	2764
17151	2765
19314	2766
797	2767
17064	2768
212	2769
2826	2770
4937	2771
19566	2772
14863	2773
16235	2774
9111	2775
15072	2776
16410	2777
6150	2778
7808	2779
10107	2780
2895	2781
13490	2782
7690	2783
4750	2784
1339	2785
1879	2786
9871	2787
3026	2788
12048	2789
12808	2790
1106	2791
8317	2792
6508	2793
6876	2794
15138	2795
10526	2796
7361	2797
16787	2798
3502	2799
9057	2800
14612	2801
709	2802
18561	2803
6227	2804
9313	2805
16836	2806
2049	2807
5080	2808
16030	2809
9098	2810
11297	2811
12233	2812
8430	2813
333	2814
5635	2815
7382	2816
17271	2817
9946	2818
14567	2819
1375	2820
13469	2821
2036	2822
12300	2823
18140	2824
10879	2825
11899	2826
4541	2827
1379	2828
15591	2829
14290	2830
8213	2831
18297	2832
18886	2833
5729	2834
16591	2835
8252	2836
9718	2837
5351	2838
8769	2839
8007	2840
6017	2841
16978	2842
3409	2843
11756	2844
1805	2845
27	2846
6964	2847
840	2848
7793	2849
16098	2850
4399	2851
4484	2852
3709	2853
18412	2854
4890	2855
9400	2856
6699	2857
16972	2858
10630	2859
16831	2860
12842	2861
19327	2862
6199	2863
308	2864
7657	2865
12103	2866
9216	2867
16076	2868
2779	2869
16758	2870
10822	2871
14223	2872
8747	2873
16284	2874
11964	2875
8812	2876
5475	2877
11795	2878
11263	2879
16289	2880
11768	2881
14580	2882
9952	2883
7305	2884
3241	2885
12616	2886
14116	2887
3966	2888
3228	2889
5024	2890
19145	2891
6961	2892
16209	2893
13640	2894
4342	2895
9384	2896
1467	2897
19569	2898
10840	2899
10487	2900
12846	2901
17752	2902
8271	2903
11857	2904
2535	2905
10018	2906
524	2907
17079	2908
12524	2909
13248	2910
16815	2911
12711	2912
8155	2913
15064	2914
695	2915
4196	2916
15863	2917
9647	2918
9529	2919
9975	2920
4455	2921
5349	2922
16938	2923
8707	2924
16586	2925
16945	2926
10084	2927
13254	2928
144	2929
12941	2930
16194	2931
15471	2932
18246	2933
15391	2934
2980	2935
2740	2936
4225	2937
5276	2938
6036	2939
15841	2940
17959	2941
17318	2942
18143	2943
12045	2944
489	2945
9577	2946
17504	2947
9603	2948
217	2949
8289	2950
16468	2951
8380	2952
5499	2953
19430	2954
19130	2955
11016	2956
15314	2957
18978	2958
4867	2959
18181	2960
4580	2961
13623	2962
12806	2963
18257	2964
2094	2965
6646	2966
13569	2967
12580	2968
2701	2969
13577	2970
14466	2971
7296	2972
12456	2973
377	2974
10403	2975
1431	2976
6577	2977
16705	2978
18096	2979
1602	2980
6778	2981
1004	2982
13884	2983
8940	2984
11269	2985
16215	2986
4595	2987
12072	2988
16178	2989
13171	2990
9689	2991
10476	2992
4618	2993
17082	2994
5522	2995
14270	2996
8055	2997
12330	2998
15087	2999
14343	3000
15772	3001
3460	3002
754	3003
17548	3004
9352	3005
2029	3006
4069	3007
13377	3008
19246	3009
677	3010
6983	3011
2273	3012
6977	3013
232	3014
14613	3015
12709	3016
3035	3017
3786	3018
9846	3019
19081	3020
9388	3021
11089	3022
16879	3023
15026	3024
2465	3025
3560	3026
4707	3027
17981	3028
15494	3029
12614	3030
17327	3031
5432	3032
11114	3033
11842	3034
10343	3035
10322	3036
15572	3037
15984	3038
12945	3039
11642	3040
9203	3041
57	3042
11920	3043
12859	3044
13941	3045
13318	3046
11805	3047
15145	3048
6336	3049
9176	3050
11156	3051
12910	3052
5369	3053
2889	3054
4184	3055
1366	3056
17388	3057
2173	3058
5105	3059
19610	3060
15857	3061
1197	3062
7604	3063
5713	3064
15486	3065
19091	3066
9677	3067
7164	3068
18735	3069
3141	3070
3432	3071
13666	3072
5254	3073
15340	3074
3787	3075
18979	3076
14464	3077
7629	3078
2831	3079
13277	3080
5873	3081
6321	3082
19433	3083
3842	3084
13787	3085
8465	3086
13605	3087
2695	3088
2641	3089
12315	3090
18093	3091
14967	3092
2102	3093
11570	3094
2908	3095
1233	3096
8047	3097
10863	3098
8691	3099
16520	3100
18802	3101
10853	3102
19730	3103
19469	3104
1455	3105
7442	3106
3753	3107
3078	3108
9260	3109
7670	3110
3072	3111
16908	3112
15988	3113
6181	3114
745	3115
19364	3116
2744	3117
16131	3118
11944	3119
8225	3120
12930	3121
18177	3122
3358	3123
2877	3124
8329	3125
18017	3126
6344	3127
2161	3128
16050	3129
12486	3130
5230	3131
19474	3132
2497	3133
14772	3134
3189	3135
11449	3136
4045	3137
8068	3138
9266	3139
12132	3140
19372	3141
13760	3142
1743	3143
12472	3144
597	3145
15171	3146
1067	3147
17623	3148
17806	3149
7497	3150
13305	3151
945	3152
4944	3153
6269	3154
13308	3155
6650	3156
6634	3157
14906	3158
5146	3159
17864	3160
10786	3161
2686	3162
8318	3163
14670	3164
16333	3165
18411	3166
10970	3167
5878	3168
3811	3169
16106	3170
9713	3171
7707	3172
5170	3173
6767	3174
7774	3175
1236	3176
2260	3177
19123	3178
8338	3179
3959	3180
4325	3181
11434	3182
7786	3183
15777	3184
7337	3185
3577	3186
2942	3187
1898	3188
5339	3189
2978	3190
10775	3191
17320	3192
2741	3193
3839	3194
8452	3195
5429	3196
15606	3197
18647	3198
7995	3199
14671	3200
15058	3201
262	3202
13767	3203
3613	3204
8100	3205
9492	3206
17663	3207
6074	3208
6393	3209
3542	3210
3382	3211
7522	3212
7533	3213
13670	3214
14667	3215
10686	3216
12365	3217
18589	3218
3690	3219
18423	3220
7504	3221
10914	3222
7056	3223
17579	3224
3443	3225
9596	3226
3436	3227
13946	3228
5945	3229
9044	3230
13860	3231
10702	3232
1959	3233
17720	3234
6741	3235
15511	3236
14964	3237
235	3238
3886	3239
2852	3240
15381	3241
145	3242
13185	3243
12913	3244
17631	3245
7553	3246
10125	3247
14658	3248
7769	3249
18639	3250
14900	3251
9813	3252
10908	3253
11361	3254
8224	3255
16442	3256
17355	3257
18669	3258
14707	3259
423	3260
5237	3261
15274	3262
17353	3263
5565	3264
16893	3265
5859	3266
6580	3267
10283	3268
15539	3269
12867	3270
6232	3271
2014	3272
3991	3273
6461	3274
7075	3275
11950	3276
16827	3277
9564	3278
3243	3279
12554	3280
17222	3281
3046	3282
623	3283
12500	3284
12640	3285
8859	3286
8684	3287
2031	3288
2091	3289
6340	3290
12369	3291
14552	3292
5439	3293
3714	3294
11670	3295
18514	3296
12766	3297
13358	3298
1846	3299
4404	3300
18314	3301
11859	3302
6380	3303
16678	3304
11744	3305
7619	3306
12078	3307
7039	3308
10638	3309
9164	3310
5066	3311
3667	3312
9624	3313
11625	3314
17365	3315
7493	3316
9895	3317
10484	3318
18313	3319
2974	3320
13501	3321
17785	3322
15121	3323
10160	3324
13085	3325
19128	3326
9063	3327
8247	3328
12342	3329
8451	3330
562	3331
17241	3332
11559	3333
11358	3334
1051	3335
6771	3336
10219	3337
4772	3338
6950	3339
3040	3340
2026	3341
6100	3342
3685	3343
13348	3344
12560	3345
8600	3346
4131	3347
651	3348
19680	3349
4825	3350
17778	3351
11819	3352
9056	3353
12092	3354
1778	3355
19486	3356
13600	3357
11550	3358
1651	3359
3612	3360
2443	3361
3614	3362
14250	3363
271	3364
8357	3365
14697	3366
19075	3367
4227	3368
15827	3369
5571	3370
4683	3371
1730	3372
14635	3373
13874	3374
11687	3375
11586	3376
18281	3377
16447	3378
17513	3379
8056	3380
14889	3381
863	3382
5267	3383
8131	3384
2575	3385
14234	3386
1973	3387
19565	3388
19088	3389
11008	3390
8435	3391
15463	3392
12953	3393
10427	3394
3789	3395
18045	3396
2557	3397
4232	3398
7575	3399
5569	3400
3255	3401
3877	3402
3203	3403
15861	3404
5149	3405
18821	3406
5117	3407
1719	3408
6663	3409
10813	3410
1896	3411
11731	3412
11063	3413
18741	3414
19121	3415
6337	3416
2780	3417
14884	3418
18716	3419
11605	3420
10679	3421
7757	3422
3151	3423
18347	3424
2883	3425
5521	3426
6369	3427
10733	3428
2263	3429
8170	3430
13594	3431
11945	3432
14919	3433
8860	3434
16141	3435
6826	3436
16248	3437
15242	3438
7115	3439
16292	3440
16488	3441
8250	3442
16350	3443
12395	3444
8588	3445
9822	3446
1755	3447
13926	3448
1507	3449
372	3450
9254	3451
14028	3452
10566	3453
17982	3454
5222	3455
5924	3456
18379	3457
16425	3458
15570	3459
7261	3460
4146	3461
17572	3462
18003	3463
13667	3464
17866	3465
17490	3466
13704	3467
2559	3468
14496	3469
7568	3470
448	3471
6552	3472
8382	3473
15301	3474
11419	3475
7588	3476
13976	3477
18711	3478
3043	3479
5444	3480
5707	3481
4593	3482
2060	3483
9967	3484
6427	3485
7855	3486
13728	3487
13201	3488
7355	3489
15440	3490
5050	3491
17417	3492
1882	3493
7282	3494
10663	3495
11973	3496
2553	3497
1600	3498
8729	3499
11637	3500
9613	3501
12918	3502
11500	3503
18293	3504
9425	3505
2953	3506
1771	3507
6423	3508
5506	3509
14616	3510
5294	3511
18270	3512
3970	3513
14023	3514
15080	3515
13630	3516
18825	3517
14479	3518
18482	3519
15377	3520
1114	3521
906	3522
16095	3523
3351	3524
3598	3525
14357	3526
195	3527
9468	3528
6348	3529
6303	3530
17766	3531
6230	3532
1416	3533
7354	3534
9997	3535
8396	3536
17360	3537
18714	3538
15837	3539
5111	3540
13730	3541
12622	3542
13591	3543
18106	3544
2033	3545
15940	3546
8183	3547
14700	3548
5500	3549
14820	3550
15614	3551
14848	3552
2728	3553
4626	3554
16963	3555
15737	3556
12976	3557
13313	3558
19567	3559
2449	3560
2632	3561
2150	3562
14981	3563
14550	3564
8506	3565
18365	3566
843	3567
180	3568
17210	3569
4218	3570
16625	3571
14145	3572
18596	3573
5091	3574
9702	3575
8387	3576
15184	3577
15482	3578
10585	3579
11692	3580
908	3581
16906	3582
11704	3583
13293	3584
1987	3585
15262	3586
16418	3587
13082	3588
6774	3589
9510	3590
12688	3591
5240	3592
12313	3593
11975	3594
5775	3595
4081	3596
12090	3597
13407	3598
1091	3599
14685	3600
11402	3601
2761	3602
19008	3603
9288	3604
916	3605
6994	3606
11468	3607
1195	3608
8939	3609
9161	3610
18503	3611
17762	3612
17371	3613
673	3614
16757	3615
1546	3616
772	3617
6300	3618
17167	3619
1986	3620
9573	3621
8638	3622
15854	3623
7084	3624
16838	3625
14934	3626
18418	3627
10199	3628
16405	3629
11972	3630
345	3631
12470	3632
9672	3633
9623	3634
17349	3635
3001	3636
4684	3637
13239	3638
18815	3639
10436	3640
6765	3641
16466	3642
1111	3643
5625	3644
8911	3645
712	3646
13057	3647
5363	3648
8559	3649
8043	3650
13539	3651
10742	3652
9506	3653
12309	3654
18421	3655
15020	3656
9081	3657
17636	3658
15336	3659
3824	3660
522	3661
7433	3662
10728	3663
12127	3664
12352	3665
9139	3666
17534	3667
5361	3668
7331	3669
14865	3670
13405	3671
5027	3672
14480	3673
8563	3674
7413	3675
19576	3676
12989	3677
16206	3678
6638	3679
19466	3680
9486	3681
13798	3682
19161	3683
17650	3684
2835	3685
5815	3686
7578	3687
15753	3688
12371	3689
5098	3690
1172	3691
4695	3692
16675	3693
14505	3694
2216	3695
10243	3696
21	3697
3077	3698
13498	3699
18283	3700
884	3701
5092	3702
14243	3703
8278	3704
1924	3705
17178	3706
16560	3707
13726	3708
16830	3709
2301	3710
7322	3711
6076	3712
3943	3713
7230	3714
17409	3715
17212	3716
1614	3717
18475	3718
5293	3719
3327	3720
13029	3721
19408	3722
19155	3723
9708	3724
2099	3725
312	3726
10884	3727
11355	3728
13887	3729
10894	3730
2394	3731
19344	3732
16034	3733
2251	3734
17819	3735
8319	3736
8457	3737
6294	3738
18555	3739
12674	3740
5446	3741
15942	3742
17249	3743
5579	3744
365	3745
11367	3746
4521	3747
18565	3748
11904	3749
6213	3750
9617	3751
6776	3752
8194	3753
15868	3754
13716	3755
7390	3756
10152	3757
11349	3758
16133	3759
11825	3760
13800	3761
2326	3762
13528	3763
8716	3764
485	3765
15458	3766
6500	3767
6448	3768
2474	3769
15499	3770
14875	3771
4046	3772
11293	3773
2197	3774
9042	3775
14098	3776
2483	3777
5253	3778
4172	3779
473	3780
4737	3781
12649	3782
11076	3783
15007	3784
19658	3785
18602	3786
3445	3787
14770	3788
7967	3789
10066	3790
9488	3791
8098	3792
4335	3793
2854	3794
7944	3795
7665	3796
7546	3797
10198	3798
12875	3799
8628	3800
3184	3801
6604	3802
3947	3803
7208	3804
9007	3805
19137	3806
3053	3807
17013	3808
6115	3809
1697	3810
14279	3811
19112	3812
3760	3813
2949	3814
1262	3815
19078	3816
3364	3817
3691	3818
14821	3819
1419	3820
8120	3821
12884	3822
4587	3823
19459	3824
11411	3825
13548	3826
6763	3827
8878	3828
18579	3829
5610	3830
18239	3831
6047	3832
6639	3833
19028	3834
13821	3835
3339	3836
2943	3837
18981	3838
17526	3839
16922	3840
3772	3841
7434	3842
15174	3843
6307	3844
12344	3845
10824	3846
18829	3847
19139	3848
11766	3849
19387	3850
17436	3851
7655	3852
5052	3853
9636	3854
7145	3855
3876	3856
3929	3857
16618	3858
5409	3859
7949	3860
10234	3861
14602	3862
17843	3863
4169	3864
14819	3865
15697	3866
13756	3867
14256	3868
19174	3869
11321	3870
2845	3871
7952	3872
16907	3873
1323	3874
14030	3875
9917	3876
13250	3877
648	3878
15360	3879
9239	3880
15435	3881
6464	3882
17078	3883
18271	3884
13288	3885
16411	3886
1535	3887
13774	3888
5897	3889
10890	3890
7713	3891
11452	3892
8861	3893
13471	3894
373	3895
6841	3896
6816	3897
9957	3898
16521	3899
3594	3900
1404	3901
15191	3902
4851	3903
19147	3904
13463	3905
2731	3906
12620	3907
16197	3908
18066	3909
19465	3910
9843	3911
6734	3912
11604	3913
13028	3914
4240	3915
7458	3916
7580	3917
1015	3918
1977	3919
6982	3920
6410	3921
18673	3922
5214	3923
5477	3924
8409	3925
5425	3926
9861	3927
4926	3928
12532	3929
10309	3930
7780	3931
5619	3932
4263	3933
14617	3934
9089	3935
14179	3936
9472	3937
14729	3938
2404	3939
15401	3940
6021	3941
16593	3942
5944	3943
15738	3944
17113	3945
17338	3946
12567	3947
7067	3948
1892	3949
15449	3950
6466	3951
13014	3952
5842	3953
10647	3954
9612	3955
10294	3956
14869	3957
13653	3958
1531	3959
2486	3960
1575	3961
11235	3962
11261	3963
6032	3964
8647	3965
3468	3966
17522	3967
18018	3968
17786	3969
13488	3970
19708	3971
15374	3972
8811	3973
15966	3974
9253	3975
1720	3976
13676	3977
9412	3978
91	3979
19729	3980
13198	3981
15245	3982
405	3983
18455	3984
11073	3985
8218	3986
17148	3987
2934	3988
10505	3989
5096	3990
19535	3991
19299	3992
503	3993
16754	3994
10754	3995
15542	3996
11889	3997
16029	3998
7293	3999
7563	4000
12734	4001
16094	4002
11141	4003
16962	4004
10829	4005
10050	4006
14082	4007
295	4008
16550	4009
19301	4010
10020	4011
19612	4012
12179	4013
5520	4014
7518	4015
14979	4016
17671	4017
2393	4018
15838	4019
4722	4020
16023	4021
16385	4022
9925	4023
1583	4024
18518	4025
14255	4026
17974	4027
4421	4028
86	4029
836	4030
6310	4031
7914	4032
6136	4033
17319	4034
16653	4035
19323	4036
3055	4037
15527	4038
13406	4039
10274	4040
7188	4041
5591	4042
5357	4043
9074	4044
15011	4045
15137	4046
6426	4047
18991	4048
9134	4049
18091	4050
9280	4051
5820	4052
13099	4053
17921	4054
16868	4055
13177	4056
7104	4057
2303	4058
16147	4059
834	4060
6600	4061
2702	4062
7609	4063
5979	4064
17092	4065
3871	4066
13754	4067
13491	4068
8416	4069
18914	4070
12411	4071
10367	4072
14683	4073
5413	4074
3	4075
364	4076
16240	4077
19181	4078
18144	4079
19625	4080
13627	4081
2195	4082
11068	4083
5621	4084
16037	4085
15991	4086
16173	4087
16422	4088
13956	4089
14507	4090
11784	4091
10135	4092
13246	4093
1745	4094
5118	4095
7051	4096
267	4097
11095	4098
14665	4099
5487	4100
15890	4101
15655	4102
2225	4103
6606	4104
8403	4105
988	4106
13475	4107
10190	4108
10542	4109
14193	4110
13514	4111
4948	4112
13448	4113
17478	4114
9046	4115
2579	4116
19561	4117
19644	4118
15335	4119
14032	4120
17429	4121
8850	4122
12494	4123
13295	4124
2211	4125
4320	4126
5424	4127
5311	4128
4497	4129
7090	4130
15560	4131
9666	4132
17877	4133
18326	4134
5428	4135
8085	4136
3113	4137
11894	4138
875	4139
8713	4140
11441	4141
16770	4142
15734	4143
11565	4144
2766	4145
2366	4146
14777	4147
3978	4148
7809	4149
8415	4150
4286	4151
10146	4152
367	4153
13086	4154
4589	4155
13895	4156
3845	4157
12897	4158
1923	4159
13975	4160
14939	4161
16590	4162
3173	4163
586	4164
12074	4165
14383	4166
11254	4167
4877	4168
1571	4169
19338	4170
18590	4171
16166	4172
10955	4173
5916	4174
5554	4175
11800	4176
9977	4177
19163	4178
17781	4179
11241	4180
1168	4181
338	4182
1095	4183
10291	4184
12177	4185
1239	4186
13601	4187
14086	4188
16643	4189
3296	4190
14324	4191
18431	4192
19280	4193
5593	4194
460	4195
9601	4196
13284	4197
8096	4198
10910	4199
9812	4200
16744	4201
16709	4202
941	4203
3552	4204
10095	4205
637	4206
14699	4207
3186	4208
3843	4209
14800	4210
4996	4211
6528	4212
4981	4213
15079	4214
10058	4215
9949	4216
19683	4217
18224	4218
4337	4219
1175	4220
14832	4221
1670	4222
4290	4223
14268	4224
13249	4225
12615	4226
12781	4227
12510	4228
8808	4229
10378	4230
5830	4231
13112	4232
10245	4233
14803	4234
2813	4235
3852	4236
2399	4237
3313	4238
9072	4239
6611	4240
2589	4241
7294	4242
6811	4243
1620	4244
4454	4245
660	4246
18105	4247
16124	4248
10323	4249
14604	4250
6162	4251
16855	4252
13489	4253
13586	4254
11878	4255
18759	4256
2742	4257
17259	4258
12901	4259
14627	4260
1333	4261
917	4262
3175	4263
11054	4264
15059	4265
10692	4266
169	4267
14907	4268
100	4269
18180	4270
5652	4271
8728	4272
1212	4273
12662	4274
1456	4275
122	4276
6135	4277
13871	4278
5552	4279
12308	4280
16279	4281
14562	4282
3519	4283
4552	4284
4085	4285
3780	4286
8156	4287
14994	4288
5553	4289
12409	4290
14282	4291
12919	4292
6633	4293
5899	4294
10684	4295
8577	4296
18172	4297
11408	4298
3696	4299
14747	4300
16970	4301
4771	4302
556	4303
3423	4304
9145	4305
4575	4306
19192	4307
6096	4308
3290	4309
19419	4310
10868	4311
2000	4312
13133	4313
3269	4314
3415	4315
3634	4316
19172	4317
10593	4318
2658	4319
17937	4320
1856	4321
17803	4322
18456	4323
55	4324
2387	4325
15932	4326
9538	4327
2038	4328
14666	4329
2389	4330
8973	4331
8676	4332
7810	4333
17192	4334
8872	4335
19104	4336
9816	4337
9403	4338
1961	4339
18681	4340
16766	4341
8766	4342
7700	4343
12475	4344
4532	4345
19432	4346
1158	4347
12638	4348
5914	4349
16904	4350
10373	4351
18593	4352
17595	4353
1888	4354
4260	4355
300	4356
4244	4357
6396	4358
11338	4359
9821	4360
2669	4361
18818	4362
2436	4363
10203	4364
18110	4365
3828	4366
15106	4367
17662	4368
9908	4369
18290	4370
6560	4371
4954	4372
8116	4373
6553	4374
11055	4375
3774	4376
18080	4377
10167	4378
7015	4379
7624	4380
1609	4381
8937	4382
4	4383
15316	4384
8548	4385
13356	4386
4064	4387
13439	4388
19595	4389
911	4390
3240	4391
12515	4392
8982	4393
892	4394
17899	4395
468	4396
14650	4397
17907	4398
3259	4399
5226	4400
17367	4401
16162	4402
11979	4403
7585	4404
9726	4405
5131	4406
17540	4407
19362	4408
278	4409
15826	4410
17942	4411
5543	4412
19150	4413
16480	4414
15651	4415
13771	4416
2698	4417
15083	4418
12824	4419
13039	4420
18126	4421
12408	4422
2794	4423
17772	4424
16609	4425
5870	4426
16373	4427
5186	4428
19396	4429
7544	4430
4083	4431
13226	4432
18792	4433
3115	4434
7592	4435
14575	4436
18766	4437
3850	4438
5388	4439
8504	4440
1970	4441
11324	4442
3826	4443
17466	4444
2997	4445
7987	4446
5116	4447
9909	4448
13542	4449
10718	4450
19300	4451
9430	4452
10453	4453
11525	4454
11987	4455
9224	4456
19093	4457
11428	4458
725	4459
6534	4460
3343	4461
18960	4462
7608	4463
16656	4464
4815	4465
336	4466
6299	4467
12657	4468
1241	4469
2664	4470
14954	4471
10090	4472
7661	4473
5866	4474
4391	4475
11172	4476
12596	4477
1815	4478
14669	4479
5037	4480
15166	4481
6147	4482
1097	4483
10855	4484
1527	4485
17205	4486
8522	4487
8687	4488
16286	4489
4763	4490
4780	4491
38	4492
18168	4493
16936	4494
5988	4495
4397	4496
3022	4497
9416	4498
7615	4499
7495	4500
4530	4501
6400	4502
10595	4503
6960	4504
16380	4505
17569	4506
11726	4507
12073	4508
288	4509
5044	4510
1020	4511
13263	4512
18097	4513
16155	4514
8109	4515
5647	4516
10223	4517
5862	4518
13824	4519
4837	4520
12498	4521
13460	4522
19094	4523
5318	4524
16128	4525
19727	4526
17091	4527
10115	4528
15349	4529
4175	4530
7541	4531
11026	4532
14017	4533
6459	4534
15501	4535
3188	4536
11932	4537
4388	4538
11103	4539
12199	4540
1562	4541
1424	4542
7681	4543
18498	4544
7962	4545
6998	4546
14277	4547
4608	4548
18287	4549
3136	4550
15163	4551
2679	4552
11070	4553
3428	4554
3888	4555
6086	4556
4108	4557
3359	4558
10237	4559
675	4560
18798	4561
6840	4562
6183	4563
18873	4564
18685	4565
5785	4566
16621	4567
5210	4568
7896	4569
17796	4570
2936	4571
2689	4572
19704	4573
3895	4574
8541	4575
1666	4576
1266	4577
10366	4578
17669	4579
12150	4580
8601	4581
18059	4582
16941	4583
8412	4584
3011	4585
6134	4586
17255	4587
10347	4588
77	4589
3853	4590
12926	4591
1902	4592
8579	4593
19092	4594
15147	4595
6520	4596
18810	4597
1422	4598
18325	4599
12844	4600
980	4601
1624	4602
18407	4603
19654	4604
5725	4605
10543	4606
5600	4607
15081	4608
4744	4609
17596	4610
4201	4611
237	4612
200	4613
4657	4614
2247	4615
13161	4616
8386	4617
17063	4618
311	4619
10446	4620
18156	4621
5658	4622
4754	4623
9881	4624
12767	4625
11157	4626
18809	4627
6989	4628
9906	4629
8924	4630
3083	4631
16517	4632
17626	4633
14947	4634
4586	4635
1093	4636
9791	4637
1328	4638
11681	4639
5172	4640
1900	4641
3656	4642
13218	4643
14316	4644
2566	4645
18116	4646
11754	4647
11746	4648
8984	4649
837	4650
314	4651
7021	4652
5656	4653
12124	4654
13146	4655
974	4656
14527	4657
7008	4658
18099	4659
6314	4660
4340	4661
16998	4662
8952	4663
11915	4664
9192	4665
19677	4666
16120	4667
3233	4668
5955	4669
11742	4670
15436	4671
7299	4672
17590	4673
15255	4674
14137	4675
3170	4676
14	4677
4009	4678
10101	4679
8470	4680
5993	4681
8957	4682
2341	4683
5211	4684
143	4685
10849	4686
12770	4687
8229	4688
15192	4689
8584	4690
18397	4691
18567	4692
10180	4693
1557	4694
10730	4695
16561	4696
18745	4697
17489	4698
9534	4699
19422	4700
4473	4701
1511	4702
883	4703
11285	4704
1948	4705
11025	4706
18522	4707
13173	4708
5219	4709
8804	4710
9810	4711
10355	4712
9886	4713
9350	4714
426	4715
4873	4716
17437	4717
467	4718
18927	4719
4713	4720
15921	4721
18192	4722
10332	4723
9519	4724
12031	4725
8259	4726
7369	4727
19233	4728
13167	4729
15293	4730
12085	4731
8119	4732
18328	4733
14430	4734
3097	4735
1914	4736
6540	4737
6451	4738
10485	4739
1276	4740
3992	4741
13809	4742
14461	4743
798	4744
859	4745
7784	4746
8917	4747
7577	4748
16187	4749
10154	4750
3858	4751
885	4752
1725	4753
5659	4754
12335	4755
15207	4756
3522	4757
18967	4758
5430	4759
13639	4760
6661	4761
4959	4762
5994	4763
1078	4764
17581	4765
10839	4766
10079	4767
616	4768
9578	4769
10418	4770
11736	4771
7831	4772
8775	4773
7550	4774
10260	4775
19310	4776
6494	4777
15269	4778
12624	4779
7742	4780
18442	4781
14136	4782
3483	4783
17374	4784
17227	4785
1594	4786
825	4787
18780	4788
3628	4789
12042	4790
5421	4791
17879	4792
5678	4793
10215	4794
16646	4795
13672	4796
8078	4797
17407	4798
3670	4799
8532	4800
2217	4801
19519	4802
17800	4803
9789	4804
12346	4805
16427	4806
4254	4807
11386	4808
13152	4809
16746	4810
3717	4811
656	4812
3089	4813
3870	4814
10830	4815
2005	4816
770	4817
16367	4818
5412	4819
7430	4820
6665	4821
5527	4822
18910	4823
17900	4824
1631	4825
12239	4826
12623	4827
1688	4828
5144	4829
4476	4830
8103	4831
10602	4832
1363	4833
1352	4834
8793	4835
13135	4836
13016	4837
11060	4838
16673	4839
14019	4840
4253	4841
5827	4842
10516	4843
8321	4844
16174	4845
18285	4846
16791	4847
8344	4848
10161	4849
17890	4850
13563	4851
13442	4852
10942	4853
4563	4854
2151	4855
1002	4856
16227	4857
9654	4858
16974	4859
1263	4860
10932	4861
5991	4862
9619	4863
4995	4864
18971	4865
1227	4866
496	4867
4106	4868
19366	4869
9038	4870
17418	4871
